author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
ФСК;developer;https://www.cian.ru/sale/flat/258224061/;Москва;sale;flat;6;43;3;80.0;604050;48324000;Хорошево-Мневники;;Народное Ополчение;Сидней Сити ЖК
Группа Эталон;developer;https://www.cian.ru/sale/flat/283964425/;Москва;sale;flat;10;19;3;107.5;514021;55257342;Алексеевский;Новоалексеевская;Алексеевская;Серебряный фонтан
ID 413522;realtor;https://www.cian.ru/sale/flat/280637047/;Москва;sale;flat;17;21;3;119.49;933132;111500000;Пресненский;Жилой Лаки кв-л;Беговая;Lucky
Ташир;developer;https://www.cian.ru/sale/flat/264100277/;Москва;sale;flat;3;32;3;121.5;355300;43168950;Черемушки;Херсонская;Калужская;ONYX Deluxe
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/284758700/;Москва;sale;flat;7;22;3;130.0;446153;58000000;Донской;Вавилова;Ленинский проспект;Нескучный сад
ID 95344467;unknown;https://www.cian.ru/sale/flat/285069193/;Москва;sale;flat;9;10;3;50.0;399000;19950000;Тимирязевский;Астрадамская;Тимирязевская;
BELFORT;real_estate_agent;https://www.cian.ru/sale/flat/279082825/;Москва;sale;flat;6;24;3;127.0;728346;92500000;Беговой;Верхняя;Белорусская;Суббота
ПИК;developer;https://www.cian.ru/sale/flat/279533750/;Москва;sale;flat;2;17;3;63.8;200351;12782457;;;Бунинская аллея;
Тауэрс;developer;https://www.cian.ru/sale/flat/283828372/;Москва;sale;flat;49;65;3;84.9;828000;70297200;Пресненский;1-й Красногвардейский проезд;Выставочная;NEVA TOWERS
МИЦ;developer;https://www.cian.ru/sale/flat/283819879/;Москва;sale;flat;13;22;3;71.2;237676;16922602;Хорошевский;1-я Магистральная;Хорошёвская;Сити-комплекс Мята
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/282858644/;Москва;sale;flat;30;44;3;120.0;791666;95000000;Раменки;Минская;Минская;Долина Сетунь
Группа Эталон;developer;https://www.cian.ru/sale/flat/283964371/;Москва;sale;flat;7;19;3;94.3;507510;47858236;Алексеевский;Новоалексеевская;Алексеевская;Серебряный фонтан
GloraX;developer;https://www.cian.ru/sale/flat/277738001/;Москва;sale;flat;2;21;3;90.33;401084;36229999;Беговой;1-я Ямского Поля;Белорусская;Глоракс Премиум Белорусская
ID 417836;unknown;https://www.cian.ru/sale/flat/285238474/;Москва;sale;flat;5;8;3;120.0;399916;47990000;Донской;Ленинский проспект;Ленинский проспект;
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/268579036/;Москва;sale;flat;2;6;3;109.7;953000;104544100;Арбат;Поварская;Арбатская;De Luxe квартал апартаментов 
VESPER;developer;https://www.cian.ru/sale/flat/280806032/;Москва;sale;flat;17;21;3;155.41;1037000;161160170;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
SILVER CITY GROUP;real_estate_agent;https://www.cian.ru/sale/flat/280751125/;Москва;sale;flat;5;5;3;79.6;232412;18500000;Академический;Винокурова;Академическая;
Estes;real_estate_agent;https://www.cian.ru/sale/flat/284619813/;Москва;sale;flat;4;39;3;72.0;458333;33000000;Раменки;Лобачевского;Мичуринский проспект;Крылья
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/284791202/;Москва;sale;flat;14;32;3;130.0;383846;49900000;Щукино;Авиационная;Щукинская;Алые Паруса
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/280807589/;Москва;sale;flat;4;7;3;135.0;740740;100000000;Пресненский;Никитский бульвар;Арбатская;
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/279054433/;Москва;sale;flat;6;6;3;140.0;1350000;189000000;Хамовники;Льва Толстого;Парк Культуры;Литератор
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/284538745/;Москва;sale;flat;2;5;3;125.0;2140541;267567650;Тверской;Никольская;Лубянка;St. Nickolas
Тауэрс;developer;https://www.cian.ru/sale/flat/283393280/;Москва;sale;flat;59;65;3;101.4;840000;85176000;Пресненский;1-й Красногвардейский проезд;Выставочная;NEVA TOWERS
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/281686978/;Москва;sale;flat;3;6;3;123.8;2043214;252950000;Басманный;Потаповский переулок;Чистые пруды;Чистые Пруды
Forma;developer;https://www.cian.ru/sale/flat/284059817/;Москва;sale;flat;7;34;3;74.74;503989;37668212;Пресненский;к1.1;Белорусская;Репаблик ЖК
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/281159338/;Москва;sale;flat;2;6;3;119.45;1107200;132255040;Замоскворечье;Космодамианская набережная;Новокузнецкая;Клубный дом Космо 4/22
VESPER;developer;https://www.cian.ru/sale/flat/274332751/;Москва;sale;flat;5;21;3;160.92;922500;148448700;Пресненский;Костикова;Улица 1905 года;Lucky
ПИК;developer;https://www.cian.ru/sale/flat/278113246/;Москва;sale;flat;5;9;3;70.3;213983;15043075;;;Бульвар Адмирала Ушакова;
Группа Эталон;developer;https://www.cian.ru/sale/flat/283964488/;Москва;sale;flat;7;19;3;102.8;522980;53762388;Алексеевский;Новоалексеевская;Алексеевская;Серебряный фонтан
KR Properties;developer;https://www.cian.ru/sale/flat/282239526/;Москва;sale;flat;5;15;3;94.83;846400;80264112;Пресненский;Столярный переулок;Краснопресненская;Мюр & Мерилиз
Forma;developer;https://www.cian.ru/sale/flat/284059785/;Москва;sale;flat;31;34;3;75.56;622271;47018872;Пресненский;к1.1;Белорусская;Репаблик ЖК
Тауэрс;developer;https://www.cian.ru/sale/flat/283393268/;Москва;sale;flat;58;65;3;101.9;838000;85392200;Пресненский;1-й Красногвардейский проезд;Выставочная;NEVA TOWERS
ФСК;developer;https://www.cian.ru/sale/flat/271319171/;Москва;sale;flat;26;26;3;82.0;481012;39442984;Хорошевский;Зорге;Зорге;Рихард
ФСК;developer;https://www.cian.ru/sale/flat/268515061/;Москва;sale;flat;4;43;3;80.0;599050;47924000;Хорошево-Мневники;;Народное Ополчение;Сидней Сити ЖК
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/277014167/;Москва;sale;flat;21;27;3;76.8;353125;27120000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
Дмитрий Воскресенский;realtor;https://www.cian.ru/sale/flat/284369447/;Москва;sale;flat;3;25;3;118.0;282203;33300000;Южное Тушино;Лодочная;Тушинская;
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/279363855/;Москва;sale;flat;12;21;3;122.0;438524;53500000;Раменки;Минская;Ломоносовский проспект;Золотые Ключи 2
Алла Вострова;realtor;https://www.cian.ru/sale/flat/285015709/;Москва;sale;flat;8;9;3;128.1;897736;115000000;Пресненский;Мантулинская;Выставочная;City Park
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/283655537/;Москва;sale;flat;16;21;3;86.0;579651;49850000;Раменки;Мосфильмовская;Ломоносовский проспект;Мосфильмовский
Wainbridge;developer;https://www.cian.ru/sale/flat/250081578/;Москва;sale;flat;13;20;3;96.66;438133;42350000;Левобережный;Ленинградское шоссе;Беломорская;Aquatoria
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/279771608/;Москва;sale;flat;3;9;3;94.0;1250000;117500000;Хамовники;Малая Пироговская;Спортивная;Пироговская 14
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/263883005/;Москва;sale;flat;4;24;3;136.0;625000;85000000;Раменки;Ломоносовский проспект;Университет;Dominion
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/278269999/;Москва;sale;flat;6;24;3;126.6;730647;92500000;Беговой;Верхняя;Белорусская;Суббота
Донстрой;developer;https://www.cian.ru/sale/flat/285253908/;Москва;sale;flat;7;13;3;121.3;551900;66945470;Хорошево-Мневники;Нижние Мневники;Терехово ;Остров
TASHIR Estate;representative_developer;https://www.cian.ru/sale/flat/281534355/;Москва;sale;flat;31;32;3;64.2;600000;38520000;Черемушки;Херсонская;Калужская;ONYX Deluxe
Сити-XXI век;developer;https://www.cian.ru/sale/flat/279205751/;Москва;sale;flat;4;15;3;114.8;408474;46892921;Останкинский;проспект Мира;Алексеевская;Hill8
PRIME;real_estate_agent;https://www.cian.ru/sale/flat/279968226/;Москва;sale;flat;16;39;3;121.0;826446;100000000;Раменки;Минская;Минская;Долина Сетунь
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/268579033/;Москва;sale;flat;4;6;3;102.7;1022000;104959400;Арбат;Поварская;Арбатская;De Luxe квартал апартаментов 
Экран;developer;https://www.cian.ru/sale/flat/280422662/;Москва;sale;flat;3;6;3;132.38;2104189;278552672;Замоскворечье;;Третьяковская;Русские Сезоны ЖК
Level Group;developer;https://www.cian.ru/sale/flat/285301622/;Москва;sale;flat;2;32;3;67.1;356570;23925879;Хорошево-Мневники;Причальный проезд;Шелепиха;Level Причальный
TEKTA GROUP;developer;https://www.cian.ru/sale/flat/280467596/;Москва;sale;flat;7;20;3;66.0;567900;37481400;Даниловский;к2.2;Технопарк;Квартал Нау ЖК
ФСК;developer;https://www.cian.ru/sale/flat/271319218/;Москва;sale;flat;10;27;3;91.1;441010;40176011;Хорошевский;Зорге;Зорге;Рихард
ФСК;developer;https://www.cian.ru/sale/flat/272206911/;Москва;sale;flat;43;44;3;126.9;639050;81095445;Хорошево-Мневники;к2/2;Хорошёво;Сидней Сити ЖК
Самолет;developer;https://www.cian.ru/sale/flat/268834410/;Москва;sale;flat;10;24;3;69.3;385793;26735455;Донской;;Тульская;Новоданиловская 8 ЖК
MR Group;developer;https://www.cian.ru/sale/flat/275574150/;Москва;sale;flat;33;55;3;85.49;384499;32870820;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
MR Group;developer;https://www.cian.ru/sale/flat/263173778/;Москва;sale;flat;38;55;3;88.35;383000;33838050;Марьина роща;4-я Марьиной рощи;Рижская;Mod
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/276066361/;Москва;sale;flat;5;17;3;118.0;508474;60000000;Арбат;Новый Арбат;Смоленская;
МИЦ;developer;https://www.cian.ru/sale/flat/270048992/;Москва;sale;flat;3;22;3;71.2;226401;16119822;Хорошевский;1-я Магистральная;Хорошёвская;Сити-комплекс Мята
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/280242516/;Москва;sale;flat;36;38;3;97.0;339175;32900000;Ростокино;проспект Мира;Ростокино;Триколор
TROIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/270992356/;Москва;sale;flat;9;22;3;147.0;1144118;168185380;Арбат;Малый Новопесковский переулок;Смоленская;Дом на Смоленской набережной
Пионер;developer;https://www.cian.ru/sale/flat/283969733/;Москва;sale;flat;6;11;3;72.4;385734;27927214;Марьина роща;Полковая;Савёловская;PRIDE
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/279362449/;Москва;sale;flat;47;59;3;139.0;237410;33000000;Ростокино;проспект Мира;Ростокино;Триколор
МИЦ;developer;https://www.cian.ru/sale/flat/284361230/;Москва;sale;flat;6;22;3;71.2;231690;16496399;Хорошевский;1-я Магистральная;Хорошёвская;Сити-комплекс Мята
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/281686961/;Москва;sale;flat;1;6;3;88.0;1900113;167210000;Басманный;Потаповский переулок;Чистые пруды;Чистые Пруды
Estes;real_estate_agent;https://www.cian.ru/sale/flat/284405711/;Москва;sale;flat;2;13;3;80.2;342768;27490000;Беговой;Ленинградский проспект;Динамо;Квартал апартаментов Искра-Парк
WELHOME;real_estate_agent;https://www.cian.ru/sale/flat/280296765/;Москва;sale;flat;4;10;3;118.2;1082910;128000000;Тверской;Фадеева;Новослободская;Итальянский Квартал
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/282952503/;Москва;sale;flat;8;42;3;90.6;607064;55000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
ФСК;developer;https://www.cian.ru/sale/flat/271319214/;Москва;sale;flat;7;27;3;66.6;431221;28719359;Хорошевский;Зорге;Зорге;Рихард
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/285226730/;Москва;sale;flat;4;13;3;119.4;711892;85000000;Пресненский;Большая Грузинская;Баррикадная;
Пионер;developer;https://www.cian.ru/sale/flat/279362245/;Москва;sale;flat;7;11;3;85.3;765286;65278981;Даниловский;Дербеневская;Павелецкая;OPUS
Forma;developer;https://www.cian.ru/sale/flat/271164982/;Москва;sale;flat;9;20;3;90.8;376610;34196278;Даниловский;Автозаводская;Тульская;FORST
ФСК;developer;https://www.cian.ru/sale/flat/259785152/;Москва;sale;flat;27;27;3;68.4;576650;39442860;Хорошевский;Зорге;Зорге;Рихард
Ташир;developer;https://www.cian.ru/sale/flat/264100186/;Москва;sale;flat;22;32;3;161.5;345950;55870925;Черемушки;Херсонская;Калужская;ONYX Deluxe
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/271154623/;Москва;sale;flat;12;27;3;77.0;320000;24640000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
MR Group;developer;https://www.cian.ru/sale/flat/272737397/;Москва;sale;flat;19;55;3;87.02;369000;32110380;Марьина роща;4-я Марьиной рощи;Рижская;Mod
ФСК;developer;https://www.cian.ru/sale/flat/271319228/;Москва;sale;flat;14;27;3;66.4;524680;34838752;Хорошевский;Зорге;Зорге;Рихард
MR Group;developer;https://www.cian.ru/sale/flat/275574206/;Москва;sale;flat;42;55;3;85.3;389133;33193130;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
MR Group;developer;https://www.cian.ru/sale/flat/264958701/;Москва;sale;flat;36;55;3;85.49;386044;33002902;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/265095880/;Москва;sale;flat;23;27;3;75.9;428063;32490000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
MR Group;developer;https://www.cian.ru/sale/flat/272080010/;Москва;sale;flat;41;55;3;85.72;382954;32826817;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/269945702/;Москва;sale;flat;2;7;3;123.0;1756097;216000000;Хамовники;1-й Зачатьевский переулок;Кропоткинская;Barkli Virgin House
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/284310333/;Москва;sale;flat;4;5;3;73.7;881692;64980715;Мещанский;Большой Сергиевский переулок;Трубная;
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/276001936/;Москва;sale;flat;12;52;3;76.5;444444;34000000;Раменки;Мичуринский проспект;Мичуринский проспект;
ID 17985;realtor;https://www.cian.ru/sale/flat/265896797/;Москва;sale;flat;11;12;3;62.7;207336;13000000;Западное Дегунино;Маршала Федоренко;Ховрино;
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/284734056/;Москва;sale;flat;36;51;3;78.4;585459;45900000;Раменки;Мичуринский проспект;Раменки;
ПИК;developer;https://www.cian.ru/sale/flat/270782701/;Москва;sale;flat;4;28;3;90.8;214300;19458440;Щукино;Волоколамское шоссе;Стрешнево;Волоколамское 24
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/264724986/;Москва;sale;flat;6;7;3;130.0;846153;110000000;Хамовники;Комсомольский проспект;Спортивная;Clerkenwell House
Экран;developer;https://www.cian.ru/sale/flat/280422651/;Москва;sale;flat;6;7;3;117.16;2197800;257494248;Замоскворечье;;Третьяковская;Русские Сезоны ЖК
ФСК;developer;https://www.cian.ru/sale/flat/264672515/;Москва;sale;flat;12;20;3;83.0;403240;33468920;Хорошево-Мневники;к2/1;Хорошёво;Сидней Сити ЖК
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/282559741/;Москва;sale;flat;2;6;3;150.0;1885714;282857230;Хамовники;Бутиковский переулок;Парк Культуры;Бутиковский 5
ФСК;developer;https://www.cian.ru/sale/flat/272153475/;Москва;sale;flat;18;20;3;83.0;409640;34000120;Хорошево-Мневники;к2/1;Хорошёво;Сидней Сити ЖК
Garnet;real_estate_agent;https://www.cian.ru/sale/flat/284281873/;Москва;sale;flat;10;17;3;90.1;210765;18990000;Северное Бутово;Грина;Бульвар Дмитрия Донского;
Игорь Жуков;realtor;https://www.cian.ru/sale/flat/275534139/;Москва;sale;flat;17;17;3;77.0;214285;16500000;;;Бунинская аллея;
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/282937151/;Москва;sale;flat;15;15;3;69.5;257553;17900000;;;Ольховая;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/271368764/;Москва;sale;flat;1;15;3;64.9;346687;22500000;Тверской;Селезневская;Достоевская;
КОРТРОС;developer;https://www.cian.ru/sale/flat/279875132/;Москва;sale;flat;12;51;3;79.58;345564;27500000;Пресненский;Шмитовский проезд;Шелепиха;Headliner
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/280074947/;Москва;sale;flat;46;52;3;78.8;406091;32000000;Раменки;Мичуринский проспект;Раменки;
Елизавета Трушина;realtor;https://www.cian.ru/sale/flat/281553559/;Москва;sale;flat;16;20;3;89.0;616853;54900000;Пресненский;Мантулинская;Выставочная;City Park
ID 438578;real_estate_agent;https://www.cian.ru/sale/flat/283246547/;Москва;sale;flat;9;31;3;115.0;495652;57000000;Очаково-Матвеевское;Нежинская;Славянский бульвар;Кутузовская Ривьера
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/269756110/;Москва;sale;flat;7;12;3;150.0;532666;79900000;Аэропорт;Ленинградский проспект;Динамо;ВТБ Арена парк
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/281384852/;Москва;sale;flat;8;25;3;83.9;165488;13884524;Некрасовка;Липчанского;Некрасовка;Некрасовка
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/281642517/;Москва;sale;flat;7;9;3;135.0;888888;120000000;Замоскворечье;Бахрушина;Павелецкая;
Артём Банюк;realtor;https://www.cian.ru/sale/flat/282809107/;Москва;sale;flat;2;7;3;120.0;1125000;135000000;Тверской;Дмитровский переулок;Кузнецкий мост;Петровъ Дом
ПИК;developer;https://www.cian.ru/sale/flat/281172042/;Москва;sale;flat;9;28;3;91.4;210900;19276260;Щукино;Волоколамское шоссе;Стрешнево;Волоколамское 24
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/280748941/;Москва;sale;flat;6;6;3;162.11;2981999;483412020;Замоскворечье;Космодамианская набережная;Новокузнецкая;Клубный дом Космо 4/22
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/284351815/;Москва;sale;flat;53;78;3;101.1;939663;95000000;Пресненский;1-й Красногвардейский проезд;Тестовская;NEVA TOWERS
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/280166483/;Москва;sale;flat;7;16;3;79.0;860759;68000000;Пресненский;Звенигородское шоссе;Улица 1905 года;Дизайнерский дом Eleven
Premium Moscow;real_estate_agent;https://www.cian.ru/sale/flat/282649011/;Москва;sale;flat;10;16;3;107.11;879096;94160000;Хамовники;Усачева;Спортивная;Садовые кварталы
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/283977654/;Москва;sale;flat;38;53;3;108.0;453703;49000000;Раменки;Мичуринский проспект;Раменки;
ALVO Group;real_estate_agent;https://www.cian.ru/sale/flat/283472335/;Москва;sale;flat;16;19;3;77.6;257731;20000000;;;Бунинская аллея;
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/281389850/;Москва;sale;flat;10;21;3;97.0;950000;92150000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/283602797/;Москва;sale;flat;6;25;3;126.6;730647;92500000;Беговой;Верхняя;Белорусская;Суббота
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/275716303/;Москва;sale;flat;6;6;3;130.0;846153;110000000;Хамовники;Комсомольский проспект;Спортивная;Clerkenwell House
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/280615211/;Москва;sale;flat;6;21;3;127.6;957915;122230000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
Sminex-Интеко;representative_developer;https://www.cian.ru/sale/flat/284819483/;Москва;sale;flat;2;23;3;87.1;633409;55170000;Пресненский;Сергея Макеева;Улица 1905 года;ONEST
Донстрой;developer;https://www.cian.ru/sale/flat/285255511/;Москва;sale;flat;31;41;3;83.0;477225;39609675;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
КОРТРОС;developer;https://www.cian.ru/sale/flat/272495520/;Москва;sale;flat;36;51;3;95.5;461000;44025500;Пресненский;Шелепихинский тупик;Шелепиха;Headliner
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/265805627/;Москва;sale;flat;11;12;3;73.1;677017;49490000;Раменки;проспект Генерала Дорохова;Минская;West Garden
ПИК;developer;https://www.cian.ru/sale/flat/273788054/;Москва;sale;flat;2;15;3;76.0;261600;19881600;Южное Медведково;;Медведково;Полярная 25 ЖК
Capital Group;developer;https://www.cian.ru/sale/flat/275692408/;Москва;sale;flat;21;22;3;127.45;499295;63635250;Якиманка;Мытная;Шаболовская;Sky House
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/283775999/;Москва;sale;flat;16;23;3;102.1;341821;34900000;Раменки;Ломоносовский проспект;Ломоносовский проспект;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/271541946/;Москва;sale;flat;3;10;3;130.0;211538;27500000;Щукино;Маршала Рыбалко;Октябрьское поле;Маршал
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/284490697/;Москва;sale;flat;8;8;3;96.9;557275;54000000;Дорогомилово;Кутузовский проспект;Выставочная;
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/282203517/;Москва;sale;flat;3;25;3;96.0;362500;34800000;Раменки;Лобачевского;Мичуринский проспект;Событие
One Life;real_estate_agent;https://www.cian.ru/sale/flat/283328295/;Москва;sale;flat;5;24;3;103.0;484466;49900000;Хорошевский;Хорошевское шоссе;Хорошёвская;Династия
Бест офис на Таганской;real_estate_agent;https://www.cian.ru/sale/flat/285334427/;Москва;sale;flat;5;5;3;63.1;299524;18900000;Таганский;Абельмановская;Пролетарская;
VESTADOM;real_estate_agent;https://www.cian.ru/sale/flat/282861018/;Москва;sale;flat;2;4;3;80.0;489375;39150000;Арбат;Арбат;Арбатская;
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/276871577/;Москва;sale;flat;3;6;3;77.0;701298;54000000;Беговой;Верхняя;Белорусская;Суббота
CENTURY 21;real_estate_agent;https://www.cian.ru/sale/flat/285165322/;Москва;sale;flat;10;24;3;98.0;346938;34000000;Раменки;Лобачевского;Аминьевская;
ID 457755;realtor;https://www.cian.ru/sale/flat/278160868/;Москва;sale;flat;16;17;3;75.0;209333;15700000;Марьино;Братиславская;Братиславская;
Century 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/285160802/;Москва;sale;flat;1;3;3;86.4;346064;29900000;Замоскворечье;Малый Татарский переулок;Новокузнецкая;
Century 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/284397238/;Москва;sale;flat;2;6;3;76.7;383311;29400000;Басманный;Нижняя Красносельская;Бауманская;TriBeCa APARTMENTS
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/282915444/;Москва;sale;flat;22;25;3;120.0;366666;44000000;Раменки;Янковского;Аминьевская;Событие
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/282091628/;Москва;sale;flat;17;24;3;86.8;541474;47000000;Хорошевский;Хорошевское шоссе;Полежаевская;Династия
ID 438578;real_estate_agent;https://www.cian.ru/sale/flat/283245142/;Москва;sale;flat;12;21;3;122.0;438524;53500000;Раменки;Минская;Ломоносовский проспект;Золотые Ключи 2
Князев и Партнёры;real_estate_agent;https://www.cian.ru/sale/flat/278560427/;Москва;sale;flat;4;15;3;98.0;836734;82000000;Хамовники;Усачева;Спортивная;Садовые кварталы
Bespoke Estate;real_estate_agent;https://www.cian.ru/sale/flat/281511994/;Москва;sale;flat;3;39;3;68.1;345080;23500000;Раменки;Лобачевского;Мичуринский проспект;Крылья
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/283654674/;Москва;sale;flat;12;19;3;98.0;632653;62000000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/283511386/;Москва;sale;flat;6;14;3;140.0;478500;66990000;Тверской;Чаянова;Новослободская;
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/282599146/;Москва;sale;flat;3;25;3;86.7;161987;14044303;Некрасовка;Липчанского;Некрасовка;Некрасовка
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/275130783/;Москва;sale;flat;24;25;3;75.2;322000;24214400;Щукино;Берзарина;Октябрьское поле;Октябрьское поле
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/149801685/;Москва;sale;flat;15;31;3;115.0;478260;55000000;Очаково-Матвеевское;Нежинская;Славянский бульвар;Кутузовская Ривьера
Century 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/284297221/;Москва;sale;flat;13;17;3;115.0;517304;59490000;Тверской;Тихвинская;Савёловская;Тихвинская усадьба
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/284793417/;Москва;sale;flat;40;52;3;83.9;464839;39000000;Раменки;Мичуринский проспект;Раменки;
TASHIR Estate;representative_developer;https://www.cian.ru/sale/flat/278952375/;Москва;sale;flat;25;32;3;83.7;580000;48546000;Черемушки;Херсонская;Калужская;ONYX Deluxe
ПИК;developer;https://www.cian.ru/sale/flat/284120177/;Москва;sale;flat;15;24;3;85.3;239700;20446410;Отрадное;;Отрадное;Римского-Корсакова 11 ЖК
IKON Development;developer;https://www.cian.ru/sale/flat/284060399/;Москва;sale;flat;17;21;3;96.6;778110;75165426;Басманный;Земляной Вал;Чкаловская;Дом Chkalov
АБ Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/279934690/;Москва;sale;flat;43;85;3;190.0;447368;85000000;Пресненский;1-й Красногвардейский проезд;Деловой центр;МФК ОКО
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/282717646/;Москва;sale;flat;4;8;3;117.7;1359388;160000000;Арбат;Большой Афанасьевский переулок;Арбатская;
ПИК;developer;https://www.cian.ru/sale/flat/276272560/;Москва;sale;flat;8;33;3;72.6;264900;19231740;Нагатино-Садовники;;Коломенская;Второй Нагатинский ЖК
Э.К. Девелопмент;developer;https://www.cian.ru/sale/flat/271454142/;Москва;sale;flat;18;19;3;78.7;263600;20745320;Чертаново Южное;Варшавское шоссе;Лесопарковая;Зеленая Вертикаль
САДОВЫЕ КВАРТАЛЫ. Офис продаж;real_estate_agent;https://www.cian.ru/sale/flat/280700946/;Москва;sale;flat;3;14;3;138.1;796524;110000000;Хамовники;Усачева;Спортивная;Садовые кварталы
Gethome;real_estate_agent;https://www.cian.ru/sale/flat/282827063/;Москва;sale;flat;6;27;3;127.0;732283;93000000;Беговой;Верхняя;Белорусская;Суббота
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/283797055/;Москва;sale;flat;4;8;3;78.9;800000;63120000;Мещанский;Цветной бульвар;Цветной бульвар;Клубный дом ЦВЕТ32
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/284656840/;Москва;sale;flat;23;75;3;218.9;411146;90000000;Пресненский;набережная Пресненская;Деловой центр;Город Столиц
