author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
Hutton Development;developer;https://www.cian.ru/sale/flat/281379953/;Москва;sale;flat;11;17;3;142.13;615000;87409950;Гагаринский;Ленинский проспект;Ленинский проспект;Lunar
Основа;developer;https://www.cian.ru/sale/flat/285082394/;Москва;sale;flat;3;19;3;73.94;700000;51758000;Красносельский;проспект Академика Сахарова;Красные ворота;RED7
ПИК;developer;https://www.cian.ru/sale/flat/277323902/;Москва;sale;flat;25;33;3;74.1;266700;19762470;Бабушкинский;Кольская;Свиблово;Кольская 8
ПИК;developer;https://www.cian.ru/sale/flat/278990722/;Москва;sale;flat;33;33;3;74.1;267900;19851390;Бабушкинский;Кольская;Свиблово;Кольская 8
Prime Life Development;developer;https://www.cian.ru/sale/flat/280544189/;Москва;sale;flat;20;30;3;83.16;399858;33252226;Нагатино-Садовники;Нагатинская;Нагатинская;1-й Нагатинский
Hutton Development;developer;https://www.cian.ru/sale/flat/271365738/;Москва;sale;flat;12;17;3;141.18;653200;92218776;Гагаринский;Ленинский проспект;Ленинский проспект;Lunar
Hutton Development;developer;https://www.cian.ru/sale/flat/271365736/;Москва;sale;flat;12;17;3;135.43;690000;93446700;Гагаринский;Ленинский проспект;Ленинский проспект;Lunar
Sminex-Интеко;representative_developer;https://www.cian.ru/sale/flat/278102014/;Москва;sale;flat;9;12;3;81.39;558791;45480000;Сокол;Врубеля;Панфиловская;
ANT Development;developer;https://www.cian.ru/sale/flat/274568641/;Москва;sale;flat;6;11;3;116.64;1018751;118827136;Дорогомилово;;Парк Победы;Виктори Парк Резиденсез ЖК
Самолет;developer;https://www.cian.ru/sale/flat/283918382/;Москва;sale;flat;9;15;3;49.5;246657;12209547;;;Силикатная;
Мангазея;developer;https://www.cian.ru/sale/flat/283191908/;Москва;sale;flat;9;21;3;98.9;371520;36743328;Щукино;Щукинская;Стрешнево;Интонация
Основа;developer;https://www.cian.ru/sale/flat/285082417/;Москва;sale;flat;6;19;3;68.66;780000;53554800;Красносельский;проспект Академика Сахарова;Красные ворота;RED7
Основа;developer;https://www.cian.ru/sale/flat/285082357/;Москва;sale;flat;15;19;3;71.52;750000;53640000;Красносельский;проспект Академика Сахарова;Красные ворота;RED7
ANT Development;developer;https://www.cian.ru/sale/flat/283856126/;Москва;sale;flat;22;32;3;83.7;1240521;103831608;Дорогомилово;Поклонная;Парк Победы;Поклонная 9
VESPER;developer;https://www.cian.ru/sale/flat/262519616/;Москва;sale;flat;13;21;3;164.76;1090000;179588400;Пресненский;Костикова;Улица 1905 года;Lucky
Glincom;developer;https://www.cian.ru/sale/flat/269046240/;Москва;sale;flat;1;8;3;72.1;394628;28452700;Савеловский;Верхняя Масловка;Петровский Парк;Verdi
Sezar Group;developer;https://www.cian.ru/sale/flat/283289289/;Москва;sale;flat;21;25;3;100.0;477000;47700000;Тропарево-Никулино;проспект Вернадского;;Клубный дом Full House
AFI Development;developer;https://www.cian.ru/sale/flat/283658744/;Москва;sale;flat;11;52;3;69.5;338613;23533604;Свиблово;проезд Серебрякова;Свиблово;Afi Tower
TASHIR Estate;representative_developer;https://www.cian.ru/sale/flat/278952375/;Москва;sale;flat;25;32;3;83.7;580000;48546000;Черемушки;Херсонская;Калужская;ONYX Deluxe
TASHIR Estate;representative_developer;https://www.cian.ru/sale/flat/281534355/;Москва;sale;flat;31;32;3;64.2;600000;38520000;Черемушки;Херсонская;Калужская;ONYX Deluxe
AFI Development;developer;https://www.cian.ru/sale/flat/280397710/;Москва;sale;flat;46;52;3;85.3;365210;31152498;Свиблово;проезд Серебрякова;Свиблово;Afi Tower
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/282937148/;Москва;sale;flat;9;9;3;83.1;323706;26900000;Красносельский;Краснопрудная;Комсомольская;
МИЦ;developer;https://www.cian.ru/sale/flat/270048992/;Москва;sale;flat;3;22;3;71.2;226401;16119822;Хорошевский;1-я Магистральная;Хорошёвская;Сити-комплекс Мята
Capital Group;developer;https://www.cian.ru/sale/flat/281492337/;Москва;sale;flat;4;15;3;122.7;1200000;147240000;Хамовники;Олсуфьевский переулок;Фрунзенская;White Khamovniki
LaRichesse;real_estate_agent;https://www.cian.ru/sale/flat/281332469/;Москва;sale;flat;5;6;3;111.0;585585;65000000;Беговой;3-я Ямского Поля;Белорусская;Art Residence
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/283250477/;Москва;sale;flat;2;24;3;100.0;600000;60000000;Раменки;Ломоносовский проспект;Университет;Dominion
УПРАВЛЯЮЩАЯ КОМПАНИЯ;real_estate_agent;https://www.cian.ru/sale/flat/283244125/;Москва;sale;flat;2;24;3;140.0;571428;80000000;Раменки;Ломоносовский проспект;Университет;Dominion
KR Properties;developer;https://www.cian.ru/sale/flat/275220036/;Москва;sale;flat;5;5;3;235.1;972899;228728640;Хамовники;Зубовская;Парк Культуры;Metropol Serviced Residences
ПИК;developer;https://www.cian.ru/sale/flat/280297136/;Москва;sale;flat;3;14;3;71.7;184735;13245571;;;Саларьево;
Абсолют Недвижимость;representative_developer;https://www.cian.ru/sale/flat/268026963/;Москва;sale;flat;21;23;3;58.8;245913;14459716;Некрасовка;Маресьева;Некрасовка;Квартал Некрасовка
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/281519255/;Москва;sale;flat;11;13;3;99.7;972918;97000000;Хамовники;Усачева;Спортивная;Садовые кварталы
ID 18386;realtor;https://www.cian.ru/sale/flat/283277414/;Москва;sale;flat;21;21;3;69.0;633333;43700000;Беговой;Ленинградский проспект;Динамо;Царская площадь
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/283329035/;Москва;sale;flat;2;8;3;150.2;1165113;175000000;Якиманка;Софийская набережная;Третьяковская;Софийский
Гардтекс;developer;https://www.cian.ru/sale/flat/282397927/;Москва;sale;flat;5;9;3;111.3;1180000;131334000;Хамовники;Саввинская набережная;Киевская;SAVVIN RIVER RESIDENCE
МИЦ;developer;https://www.cian.ru/sale/flat/284361230/;Москва;sale;flat;6;22;3;71.2;231690;16496399;Хорошевский;1-я Магистральная;Хорошёвская;Сити-комплекс Мята
PRIME;real_estate_agent;https://www.cian.ru/sale/flat/279968235/;Москва;sale;flat;11;57;3;120.0;600000;72000000;Хорошевский;Чапаевский переулок;Аэропорт;Триумф-Палас
МИЦ;developer;https://www.cian.ru/sale/flat/283819879/;Москва;sale;flat;13;22;3;71.2;237676;16922602;Хорошевский;1-я Магистральная;Хорошёвская;Сити-комплекс Мята
Level Group;developer;https://www.cian.ru/sale/flat/284916952/;Москва;sale;flat;6;19;3;66.7;537123;35826131;Академический;Профсоюзная;Академическая;Level Академическая
ТПУ Рассказовка;developer;https://www.cian.ru/sale/flat/280779895/;Москва;sale;flat;16;23;3;69.54;246420;17136116;;;Рассказовка;
Optima Development;developer;https://www.cian.ru/sale/flat/274100166/;Москва;sale;flat;2;41;3;66.8;606834;40536565;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
TEKTA GROUP;developer;https://www.cian.ru/sale/flat/273591456/;Москва;sale;flat;6;20;3;58.7;475200;27894240;Даниловский;проспект Лихачева;Технопарк;Квартал на набережной NOW
GloraX;developer;https://www.cian.ru/sale/flat/277738001/;Москва;sale;flat;2;21;3;90.33;401084;36229999;Беговой;1-я Ямского Поля;Белорусская;Глоракс Премиум Белорусская
MR Group;developer;https://www.cian.ru/sale/flat/272737394/;Москва;sale;flat;30;55;3;108.01;357300;38591973;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
ID 74074176;real_estate_agent;https://www.cian.ru/sale/flat/282486429/;Москва;sale;flat;9;16;3;64.0;229687;14700000;;;Саларьево;
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/281686961/;Москва;sale;flat;1;6;3;88.0;1900113;167210000;Басманный;Потаповский переулок;Чистые пруды;Чистые Пруды
Ташир;representative_developer;https://www.cian.ru/sale/flat/280125492/;Москва;sale;flat;1;3;3;203.1;850000;172635000;Хорошево-Мневники;Таманская;Карамышевская;Берег столицы
Гардтекс;developer;https://www.cian.ru/sale/flat/282397924/;Москва;sale;flat;6;9;3;107.0;1280000;136960000;Хамовники;Саввинская набережная;Киевская;SAVVIN RIVER RESIDENCE
Ташир;representative_developer;https://www.cian.ru/sale/flat/280125497/;Москва;sale;flat;2;3;3;197.0;700000;137900000;Хорошево-Мневники;Таманская;Карамышевская;Берег столицы
INSIGMA;developer;https://www.cian.ru/sale/flat/281377529/;Москва;sale;flat;6;8;3;153.0;1220800;186782400;Таганский;Большой Николоворобинский переулок;Китай-город;
Forma;developer;https://www.cian.ru/sale/flat/281641055/;Москва;sale;flat;13;20;3;68.8;401060;27592996;Даниловский;Автозаводская;Тульская;FORST
Optima Development;developer;https://www.cian.ru/sale/flat/282785337/;Москва;sale;flat;27;41;3;97.5;645540;62940150;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
ФСК;developer;https://www.cian.ru/sale/flat/272153472/;Москва;sale;flat;14;20;3;83.0;404840;33601720;Хорошево-Мневники;к2/1;Хорошёво;Сидней Сити ЖК
GloraX;developer;https://www.cian.ru/sale/flat/277738177/;Москва;sale;flat;6;21;3;91.99;434177;39939999;Беговой;1-я Ямского Поля;Белорусская;Глоракс Премиум Белорусская
INSIGMA;developer;https://www.cian.ru/sale/flat/280834476/;Москва;sale;flat;7;8;3;152.0;1282000;194864000;Таганский;Большой Николоворобинский переулок;Китай-город;
Optima Development;developer;https://www.cian.ru/sale/flat/274100200/;Москва;sale;flat;2;41;3;102.8;566500;58236200;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Absolute Premium;developer;https://www.cian.ru/sale/flat/283658688/;Москва;sale;flat;10;17;3;122.2;746202;91186000;Хамовники;Лужнецкая набережная;Воробьёвы горы;Luzhniki Collection
Гардтекс;developer;https://www.cian.ru/sale/flat/282397934/;Москва;sale;flat;3;9;3;94.1;1500000;141150000;Хамовники;Саввинская набережная;Киевская;SAVVIN RIVER RESIDENCE
St Michael;developer;https://www.cian.ru/sale/flat/282823657/;Москва;sale;flat;2;21;3;67.63;388029;26242440;Хорошевский;Зорге;Зорге;Зорге 9
St Michael;developer;https://www.cian.ru/sale/flat/284366755/;Москва;sale;flat;16;21;3;68.49;448654;30728320;Хорошевский;Зорге;Зорге;Зорге 9
Level Group;developer;https://www.cian.ru/sale/flat/285301622/;Москва;sale;flat;2;32;3;67.1;356570;23925879;Хорошево-Мневники;Причальный проезд;Шелепиха;Level Причальный
INSIGMA;developer;https://www.cian.ru/sale/flat/281377507/;Москва;sale;flat;6;8;3;152.0;1272000;193344000;Таганский;Большой Николоворобинский переулок;Китай-город;
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/275095581/;Москва;sale;flat;13;14;3;68.58;593030;40670000;Раменки;;Минская;Вест Гарден ЖК
Level Group;developer;https://www.cian.ru/sale/flat/284889793/;Москва;sale;flat;17;33;3;58.3;469373;27364476;Хорошево-Мневники;Причальный проезд;Шелепиха;Level Причальный
Level Group;developer;https://www.cian.ru/sale/flat/284889676/;Москва;sale;flat;33;33;3;70.6;454140;32062284;Хорошево-Мневники;Причальный проезд;Шелепиха;Level Причальный
St Michael;developer;https://www.cian.ru/sale/flat/282823732/;Москва;sale;flat;18;21;3;77.12;451726;34837120;Хорошевский;Зорге;Зорге;Зорге 9
ФСК;developer;https://www.cian.ru/sale/flat/269463479/;Москва;sale;flat;20;44;3;105.6;546050;57662880;Хорошево-Мневники;к2/2;Хорошёво;Сидней Сити ЖК
ID 413522;realtor;https://www.cian.ru/sale/flat/280637047/;Москва;sale;flat;17;21;3;119.49;933132;111500000;Пресненский;Жилой Лаки кв-л;Беговая;Lucky
ФСК;developer;https://www.cian.ru/sale/flat/257290639/;Москва;sale;flat;5;43;3;80.0;481640;38531200;Хорошево-Мневники;;Народное Ополчение;Сидней Сити ЖК
MR Group;developer;https://www.cian.ru/sale/flat/272737395/;Москва;sale;flat;30;55;3;88.75;376000;33370000;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
Дмитрий Клычков;realtor;https://www.cian.ru/sale/flat/284533284/;Москва;sale;flat;1;5;3;58.8;209183;12300000;Можайский;Гришина;Рабочий поселок;
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/284758700/;Москва;sale;flat;7;22;3;130.0;446153;58000000;Донской;Вавилова;Ленинский проспект;Нескучный сад
BELFORT;real_estate_agent;https://www.cian.ru/sale/flat/279082825/;Москва;sale;flat;6;24;3;127.0;728346;92500000;Беговой;Верхняя;Белорусская;Суббота
ID 95344467;unknown;https://www.cian.ru/sale/flat/285069193/;Москва;sale;flat;9;10;3;50.0;399000;19950000;Тимирязевский;Астрадамская;Тимирязевская;
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/282788973/;Москва;sale;flat;2;24;3;140.0;535714;75000000;Раменки;Ломоносовский проспект;Университет;Dominion
ПИК;developer;https://www.cian.ru/sale/flat/278609451/;Москва;sale;flat;7;18;3;79.8;183171;14617125;;;Саларьево;
Снегири;developer;https://www.cian.ru/sale/flat/263706401/;Москва;sale;flat;1;6;3;203.2;1155000;234696000;Раменки;Минская;Минская;Снегири Эко
ID 417836;unknown;https://www.cian.ru/sale/flat/285238474/;Москва;sale;flat;5;8;3;120.0;406583;48790000;Донской;Ленинский проспект;Ленинский проспект;
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/282858644/;Москва;sale;flat;30;44;3;120.0;791666;95000000;Раменки;Минская;Минская;Долина Сетунь
IKON Development;developer;https://www.cian.ru/sale/flat/284060399/;Москва;sale;flat;17;21;3;96.6;778110;75165426;Басманный;Земляной Вал;Чкаловская;Дом Chkalov
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/268579036/;Москва;sale;flat;2;6;3;109.7;953000;104544100;Арбат;Поварская;Арбатская;De Luxe квартал апартаментов 
SILVER CITY GROUP;real_estate_agent;https://www.cian.ru/sale/flat/280751125/;Москва;sale;flat;5;5;3;79.6;232412;18500000;Академический;Винокурова;Академическая;
Estes;real_estate_agent;https://www.cian.ru/sale/flat/284619813/;Москва;sale;flat;4;39;3;72.0;458333;33000000;Раменки;Лобачевского;Мичуринский проспект;Крылья
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/284791202/;Москва;sale;flat;14;32;3;130.0;383846;49900000;Щукино;Авиационная;Щукинская;Алые Паруса
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/280807589/;Москва;sale;flat;4;7;3;135.0;740740;100000000;Пресненский;Никитский бульвар;Арбатская;
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/279054433/;Москва;sale;flat;6;6;3;140.0;1350000;189000000;Хамовники;Льва Толстого;Парк Культуры;Литератор
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/284538745/;Москва;sale;flat;2;5;3;125.0;2140541;267567650;Тверской;Никольская;Лубянка;St. Nickolas
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/281159338/;Москва;sale;flat;2;6;3;119.45;1107200;132255040;Замоскворечье;Космодамианская набережная;Новокузнецкая;Клубный дом Космо 4/22
ТПУ Рассказовка;developer;https://www.cian.ru/sale/flat/280779888/;Москва;sale;flat;23;23;3;69.54;253246;17610796;;;Рассказовка;
Level Group;developer;https://www.cian.ru/sale/flat/285061858/;Москва;sale;flat;16;19;3;64.3;554551;35657683;Академический;Профсоюзная;Академическая;Level Академическая
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/268579033/;Москва;sale;flat;4;6;3;102.7;1022000;104959400;Арбат;Поварская;Арбатская;De Luxe квартал апартаментов 
Основа;developer;https://www.cian.ru/sale/flat/285084338/;Москва;sale;flat;4;29;3;77.6;285000;22116000;Фили-Давыдково;Ивана Франко;Кунцевская;MainStreet
А101;developer;https://www.cian.ru/sale/flat/273050128/;Москва;sale;flat;9;15;3;59.9;269994;16172657;;;Прокшино;
GloraX;developer;https://www.cian.ru/sale/flat/277738129/;Москва;sale;flat;5;21;3;91.99;426676;39249999;Беговой;1-я Ямского Поля;Белорусская;Глоракс Премиум Белорусская
ПИК;developer;https://www.cian.ru/sale/flat/278215202/;Москва;sale;flat;8;17;3;63.8;207071;13211193;;;Бунинская аллея;
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/281699196/;Москва;sale;flat;8;14;3;68.57;533031;36550000;Раменки;;Минская;Вест Гарден ЖК
Level Group;developer;https://www.cian.ru/sale/flat/285061861/;Москва;sale;flat;13;19;3;70.8;532369;37691748;Академический;Профсоюзная;Академическая;Level Академическая
Донстрой;developer;https://www.cian.ru/sale/flat/285254488/;Москва;sale;flat;7;18;3;79.9;498338;39817286;Хорошево-Мневники;проезд Проектируемый № 1074;Терехово ;Остров
Level Group;developer;https://www.cian.ru/sale/flat/284889746/;Москва;sale;flat;15;33;3;58.3;472478;27545475;Хорошево-Мневники;Причальный проезд;Шелепиха;Level Причальный
Level Group;developer;https://www.cian.ru/sale/flat/284889498/;Москва;sale;flat;29;32;3;68.0;420963;28625522;Хорошево-Мневники;Причальный проезд;Шелепиха;Level Причальный
Группа Эталон;developer;https://www.cian.ru/sale/flat/283964425/;Москва;sale;flat;10;19;3;107.5;514021;55257342;Алексеевский;Новоалексеевская;Алексеевская;Серебряный фонтан
MR Group;developer;https://www.cian.ru/sale/flat/281257839/;Москва;sale;flat;26;41;3;99.4;640340;63649841;Раменки;1-й Сетуньский проезд;Лужники;Hide
Э.К. Девелопмент;developer;https://www.cian.ru/sale/flat/276182755/;Москва;sale;flat;21;25;3;96.2;413700;39797940;Хорошевский;Маргелова;Беговая;Авиатика
ФСК;developer;https://www.cian.ru/sale/flat/263626090/;Москва;sale;flat;2;43;3;76.6;476040;36464664;Хорошево-Мневники;;Народное Ополчение;Сидней Сити ЖК
Самолет;developer;https://www.cian.ru/sale/flat/267906537/;Москва;sale;flat;19;24;3;67.2;405266;27233942;Донской;;Тульская;Новоданиловская 8 ЖК
MR Group;developer;https://www.cian.ru/sale/flat/263173861/;Москва;sale;flat;35;55;3;85.92;379864;32637915;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
ФСК;developer;https://www.cian.ru/sale/flat/272200356/;Москва;sale;flat;29;44;3;90.7;526050;47712735;Хорошево-Мневники;к2/2;Хорошёво;Сидней Сити ЖК
Алла Вострова;realtor;https://www.cian.ru/sale/flat/285015709/;Москва;sale;flat;8;9;3;128.1;897736;115000000;Пресненский;Мантулинская;Выставочная;City Park
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/279363855/;Москва;sale;flat;12;21;3;122.0;438524;53500000;Раменки;Минская;Ломоносовский проспект;Золотые Ключи 2
Дмитрий Воскресенский;realtor;https://www.cian.ru/sale/flat/284369447/;Москва;sale;flat;3;25;3;118.0;282203;33300000;Южное Тушино;Лодочная;Тушинская;
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/283655537/;Москва;sale;flat;16;21;3;86.0;579651;49850000;Раменки;Мосфильмовская;Ломоносовский проспект;Мосфильмовский
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/279771608/;Москва;sale;flat;3;9;3;94.0;1250000;117500000;Хамовники;Малая Пироговская;Спортивная;Пироговская 14
ID 21212512;realtor;https://www.cian.ru/sale/flat/283746250/;Москва;sale;flat;2;3;3;67.0;222388;14900000;Гольяново;Черницынский проезд;Щелковская;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/263883005/;Москва;sale;flat;4;24;3;136.0;625000;85000000;Раменки;Ломоносовский проспект;Университет;Dominion
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/278269999/;Москва;sale;flat;6;24;3;126.6;730647;92500000;Беговой;Верхняя;Белорусская;Суббота
Galaxy Group;developer;https://www.cian.ru/sale/flat/284386823/;Москва;sale;flat;2;5;3;70.16;460000;32273600;Южное Тушино;проезд Досфлота;Сходненская;
ПИК;developer;https://www.cian.ru/sale/flat/284030227/;Москва;sale;flat;15;17;3;60.24;185800;11192592;;;Щербинка;
Группа Эталон;developer;https://www.cian.ru/sale/flat/283964371/;Москва;sale;flat;7;19;3;94.3;507510;47858236;Алексеевский;Новоалексеевская;Алексеевская;Серебряный фонтан
Экран;developer;https://www.cian.ru/sale/flat/280422651/;Москва;sale;flat;6;7;3;117.16;2197800;257494248;Замоскворечье;;Третьяковская;Русские Сезоны ЖК
Пионер;developer;https://www.cian.ru/sale/flat/279362239/;Москва;sale;flat;5;11;3;85.3;722770;61652366;Даниловский;Дербеневская;Павелецкая;OPUS
MR Group;developer;https://www.cian.ru/sale/flat/273739942/;Москва;sale;flat;22;41;3;97.8;638240;62419916;Раменки;1-й Сетуньский проезд;Лужники;Hide
PRIME;real_estate_agent;https://www.cian.ru/sale/flat/279968226/;Москва;sale;flat;16;39;3;121.0;826446;100000000;Раменки;Минская;Минская;Долина Сетунь
А101;developer;https://www.cian.ru/sale/flat/284399614/;Москва;sale;flat;2;16;3;85.6;194903;16683702;;;Улица Скобелевская;
ПИК;developer;https://www.cian.ru/sale/flat/283074515/;Москва;sale;flat;32;33;3;78.75;232500;18309375;Дмитровский;;Яхромская;Дмитровский Парк ЖК
MR Group;developer;https://www.cian.ru/sale/flat/275565601/;Москва;sale;flat;36;36;3;112.0;327426;36671740;Западное Дегунино;Ильменский проезд;Селигерская;Селигер Сити
MR Group;developer;https://www.cian.ru/sale/flat/272737368/;Москва;sale;flat;18;55;3;107.2;343000;36769600;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
ФСК;developer;https://www.cian.ru/sale/flat/238073420/;Москва;sale;flat;2;27;3;65.5;437347;28646229;Хорошевский;Зорге;Зорге;Рихард
Э.К. Девелопмент;developer;https://www.cian.ru/sale/flat/272958962/;Москва;sale;flat;24;25;3;90.7;405500;36778850;Хорошевский;Маргелова;Беговая;Авиатика
Ташир;developer;https://www.cian.ru/sale/flat/264100218/;Москва;sale;flat;28;32;3;116.4;340000;39576000;Черемушки;Херсонская;Калужская;ONYX Deluxe
Самолет;developer;https://www.cian.ru/sale/flat/275169957/;Москва;sale;flat;1;14;3;54.6;351988;19218551;Можайский;к2.2;Давыдково;Верейская 41 ЖК
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/265095837/;Москва;sale;flat;20;27;3;76.9;349024;26840000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
КОРТРОС;developer;https://www.cian.ru/sale/flat/267567295/;Москва;sale;flat;18;35;3;108.0;552000;59616000;Пресненский;Шмитовский проезд;Шелепиха;Headliner
ID 47664046;unknown;https://www.cian.ru/sale/flat/284449401/;Москва;sale;flat;11;24;3;70.0;297142;20800000;Нагорный;Варшавское шоссе;Варшавская;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/276066361/;Москва;sale;flat;5;17;3;118.0;508474;60000000;Арбат;Новый Арбат;Смоленская;
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/280242516/;Москва;sale;flat;36;38;3;97.0;339175;32900000;Ростокино;проспект Мира;Ростокино;Триколор
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/279362449/;Москва;sale;flat;47;59;3;139.0;237410;33000000;Ростокино;проспект Мира;Ростокино;Триколор
ПИК;developer;https://www.cian.ru/sale/flat/284563834/;Москва;sale;flat;18;33;3;78.75;229900;18104625;Дмитровский;;Яхромская;Дмитровский Парк ЖК
Estes;real_estate_agent;https://www.cian.ru/sale/flat/284405711/;Москва;sale;flat;2;13;3;80.2;342768;27490000;Беговой;Ленинградский проспект;Динамо;Квартал апартаментов Искра-Парк
КОРТРОС;developer;https://www.cian.ru/sale/flat/279875132/;Москва;sale;flat;12;51;3;79.58;345564;27500000;Пресненский;Шмитовский проезд;Шелепиха;Headliner
MR Group;developer;https://www.cian.ru/sale/flat/269862960/;Москва;sale;flat;29;41;3;98.5;641915;63228672;Раменки;1-й Сетуньский проезд;Лужники;Hide
WELHOME;real_estate_agent;https://www.cian.ru/sale/flat/280296765/;Москва;sale;flat;4;10;3;118.2;1082910;128000000;Тверской;Фадеева;Новослободская;Итальянский Квартал
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/284303160/;Москва;sale;flat;5;13;3;68.7;453129;31130000;Раменки;;Минская;Вест Гарден ЖК
Sminex-Интеко;representative_developer;https://www.cian.ru/sale/flat/284819483/;Москва;sale;flat;2;23;3;87.1;633409;55170000;Пресненский;Сергея Макеева;Улица 1905 года;ONEST
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/282952503/;Москва;sale;flat;8;42;3;90.6;607064;55000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Forma;developer;https://www.cian.ru/sale/flat/268415595/;Москва;sale;flat;2;20;3;97.4;379111;36925508;Даниловский;Автозаводская;Тульская;FORST
ФСК;developer;https://www.cian.ru/sale/flat/268969288/;Москва;sale;flat;17;26;3;74.6;525890;39231394;Хорошевский;Зорге;Зорге;Рихард
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/268579032/;Москва;sale;flat;3;6;3;101.7;995000;101191500;Арбат;Поварская;Арбатская;De Luxe квартал апартаментов 
А101;developer;https://www.cian.ru/sale/flat/277902735/;Москва;sale;flat;17;19;3;62.1;226082;14039741;;;Бунинская аллея;
Группа Эталон;developer;https://www.cian.ru/sale/flat/283964378/;Москва;sale;flat;3;19;3;102.6;467194;47934164;Алексеевский;Новоалексеевская;Алексеевская;Серебряный фонтан
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/285226730/;Москва;sale;flat;4;13;3;119.4;711892;85000000;Пресненский;Большая Грузинская;Баррикадная;
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/265095844/;Москва;sale;flat;24;27;3;76.9;364109;28000000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
MR Group;developer;https://www.cian.ru/sale/flat/264958804/;Москва;sale;flat;33;55;3;85.71;373300;31995543;Марьина роща;4-я Марьиной рощи;Рижская;Mod
ФСК;developer;https://www.cian.ru/sale/flat/271319216/;Москва;sale;flat;9;27;3;66.3;536650;35579895;Хорошевский;Зорге;Зорге;Рихард
КОРТРОС;developer;https://www.cian.ru/sale/flat/243144726/;Москва;sale;flat;22;35;3;117.64;462000;54349680;Пресненский;Шмитовский проезд;Шелепиха;Headliner
Донстрой;developer;https://www.cian.ru/sale/flat/285255518/;Москва;sale;flat;32;41;3;83.0;479725;39817175;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
КОРТРОС;developer;https://www.cian.ru/sale/flat/272495520/;Москва;sale;flat;36;51;3;95.5;461000;44025500;Пресненский;Шелепихинский тупик;Шелепиха;Headliner
ФСК;developer;https://www.cian.ru/sale/flat/270237227/;Москва;sale;flat;17;44;3;105.6;543050;57346080;Хорошево-Мневники;к2/2;Хорошёво;Сидней Сити ЖК
IKON Development;developer;https://www.cian.ru/sale/flat/284060402/;Москва;sale;flat;19;21;3;94.9;807516;76633363;Басманный;Земляной Вал;Чкаловская;Дом Chkalov
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/265096001/;Москва;sale;flat;28;29;3;56.8;405105;23010000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
Э.К. Девелопмент;developer;https://www.cian.ru/sale/flat/272958971/;Москва;sale;flat;16;25;3;96.2;410000;39442000;Хорошевский;Маргелова;Беговая;Авиатика
Ташир;developer;https://www.cian.ru/sale/flat/271161261/;Москва;sale;flat;10;21;3;90.2;328100;29594620;Очаково-Матвеевское;Аминьевское шоссе;Давыдково;West Tower (Апартаменты бизнес-класса)
